charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,,,,,
0,0,1.903628677,302.8595724,0.034122,0.034892,Discharge-----,,,,,
0,0,1.903628677,423.3451246,0.034122,0.034221,Discharge-----,,,,,
7.614514708,0,9.518143386,530.9612533,0.056639,0.034111,Charge+++++,,,,,
0,0,9.518143386,596.2283784,0.056639,0.034023,Charge+++++,,,,,
0,0,9.518143386,571.4431758,0.056639,0.03399,Charge+++++,,,,,
0,0,9.518143386,535.0234992,0.056639,0.034023,Charge+++++,,,,,
0,0,9.518143386,441.5674745,0.056639,0.034474,Charge+++++,,,,,
0,0,9.518143386,359.1540248,0.056639,0.035046,Charge+++++,,,,,
0,0,9.518143386,275.1069629,0.056639,0.040062,Charge+++++,,,,,
0,6.853063238,1.903628677,243.4243541,0.056639,0.066044,Discharge-----,,,,,
0,0,1.903628677,230.8588472,0.056639,0.06589,Discharge-----,,,,,
0,0,1.903628677,233.5694112,0.056639,0.061908,Discharge-----,,,,,
0,0,1.903628677,238.3890942,0.056639,0.066066,Discharge-----,,,,,
0,0,1.903628677,254.5392469,0.056639,0.063954,Discharge-----,,,,,
0,0,1.903628677,326.9221403,0.056639,0.062744,Discharge-----,,,,,
0,0,1.903628677,398.8167956,0.056639,0.066671,Discharge-----,,,,,
0,0,1.903628677,359.7102527,0.056639,0.067133,Discharge-----,,,,,
0,0,1.903628677,294.3551721,0.056639,0.064581,Discharge-----,,,,,
0,0,1.903628677,282.108585,0.056639,0.096118,Discharge-----,,,,,
0,0,1.903628677,266.2037237,0.056639,0.128832,Discharge-----,,,,,
0,0,1.903628677,247.6611001,0.056639,0.091124,Discharge-----,,,,,
0,0,1.903628677,233.5953693,0.056639,0.06204,Discharge-----,,,,,
7.614514708,0,9.518143386,227.4024743,0.056639,0.04378,Charge+++++,,,,,
0,0,9.518143386,241.6922527,0.056639,0.037356,Charge+++++,,,,,
0,0,9.518143386,299.1436741,0.056639,0.035211,Charge+++++,,,,,
0,0,9.518143386,419.2058979,0.056639,0.034221,Charge+++++,,,,,
0,0,9.518143386,521.3642589,0.03784,0.034111,Charge+++++,,,,,
0,0,9.518143386,576.97339,0.03784,0.033671,Charge+++++,,,,,
0,0,9.518143386,558.5551516,0.03784,0.033715,Charge+++++,,,,,
0,0,9.518143386,511.4840903,0.03784,0.033748,Charge+++++,,,,,
0,0,9.518143386,419.0041532,0.03784,0.034232,Charge+++++,,,,,
0,0,9.518143386,336.9338337,0.03784,0.035937,Charge+++++,,,,,
0,6.853063238,1.903628677,245.2537142,0.03784,0.040183,Discharge-----,,,,,
0,0,1.903628677,211.4185437,0.03784,0.053064,Discharge-----,,,,,
0,0,1.903628677,196.7827754,0.03784,0.054241,Discharge-----,,,,,
0,0,1.903628677,192.6696566,0.03784,0.046475,Discharge-----,,,,,
0,0,1.903628677,192.8642234,0.03784,0.045925,Discharge-----,,,,,
0,0,1.903628677,206.9649059,0.03784,0.042086,Discharge-----,,,,,
0,0,1.903628677,263.58284,0.03784,0.038313,Discharge-----,,,,,
7.614514708,0,9.518143386,346.0961388,0.03784,0.036509,Charge+++++,,,,,
0,0,9.518143386,324.3039153,0.03784,0.035651,Charge+++++,,,,,
0,0,9.518143386,277.2423547,0.03784,0.035563,Charge+++++,,,,,
0,0,9.518143386,268.9496692,0.03784,0.035827,Charge+++++,,,,,
0,0,9.518143386,265.2704793,0.03784,0.035948,Charge+++++,,,,,
0,0,9.518143386,253.9721101,0.03784,0.035222,Charge+++++,,,,,
0,0,9.518143386,244.1028159,0.03784,0.034485,Charge+++++,,,,,
0,0,9.518143386,236.4114373,0.03784,0.033836,Charge+++++,,,,,
0,0,9.518143386,251.3990641,0.03784,0.033616,Charge+++++,,,,,
0,0,9.518143386,307.1125558,0.03784,0.033088,Charge+++++,,,,,
0,0,9.518143386,418.4609101,0.03784,0.032681,Charge+++++,,,,,
0,0,9.518143386,519.8622931,0.032714,0.031911,Charge+++++,,,,,
0,0,9.518143386,572.9179861,0.032714,0.031438,Charge+++++,,,,,
0,0,9.518143386,550.2871543,0.032714,0.031295,Charge+++++,,,,,
0,0,9.518143386,497.5977956,0.032714,0.031394,Charge+++++,,,,,
0,0,9.518143386,405.586411,0.032714,0.032043,Charge+++++,,,,,
0,0,9.518143386,316.5447246,0.032714,0.032703,Charge+++++,,,,,
0,6.853063238,1.903628677,222.6855934,0.032714,0.033044,Discharge-----,,,,,
0,0,1.903628677,186.8982419,0.032714,0.033869,Discharge-----,,,,,
0,0,1.903628677,175.4782371,0.032714,0.033968,Discharge-----,,,,,
0,0,1.903628677,174.7895542,0.032714,0.033792,Discharge-----,,,,,
0,0,1.903628677,176.6980247,0.032714,0.033649,Discharge-----,,,,,
0,0,1.903628677,190.4024565,0.032714,0.033473,Discharge-----,,,,,
0,0,1.903628677,243.2959044,0.032714,0.033473,Discharge-----,,,,,
0,0,1.903628677,327.2525947,0.032714,0.033308,Discharge-----,,,,,
0,0,1.903628677,308.9821518,0.032714,0.033154,Discharge-----,,,,,
0,0,1.903628677,259.622991,0.032714,0.033132,Discharge-----,,,,,
0,0,1.903628677,256.2337051,0.032714,0.033363,Discharge-----,,,,,
0,0,1.903628677,250.802024,0.032714,0.033561,Discharge-----,,,,,
0,0,1.903628677,246.5226541,0.032714,0.033242,Discharge-----,,,,,
0,0,1.903628677,245.4804083,0.032714,0.032802,Discharge-----,,,,,
7.614514708,0,9.518143386,245.5599398,0.032714,0.032241,Charge+++++,,,,,
0,0,9.518143386,264.0771576,0.032714,0.032197,Charge+++++,,,,,
0,0,9.518143386,323.7255823,0.032714,0.031988,Charge+++++,,,,,
0,0,9.518143386,452.4458597,0.032714,0.029964,Charge+++++,,,,,
0,0,9.518143386,552.5513556,0.031944,0.028479,Charge+++++,,,,,
0,0,9.518143386,605.7435336,0.031944,0.03003,Charge+++++,,,,,
0,0,9.518143386,589.4634109,0.031944,0.029854,Charge+++++,,,,,
0,0,9.518143386,539.5864377,0.031944,0.030162,Charge+++++,,,,,
0,0,9.518143386,450.4997358,0.031944,0.031185,Charge+++++,,,,,
0,6.853063238,1.903628677,366.0357004,0.031944,0.032021,Discharge-----,,,,,
0,0,1.903628677,279.9420966,0.031944,0.032329,Discharge-----,,,,,
0,0,1.903628677,246.1759811,0.031944,0.032846,Discharge-----,,,,,
0,0,1.903628677,234.7640892,0.031944,0.033473,Discharge-----,,,,,
0,0,1.903628677,237.9842592,0.031944,0.033308,Discharge-----,,,,,
0,0,1.903628677,238.4550542,0.031944,0.032967,Discharge-----,,,,,
0,0,1.903628677,254.702356,0.031944,0.032802,Discharge-----,,,,,
0,0,1.903628677,306.7889716,0.031944,0.032615,Discharge-----,,,,,
0,0,1.903628677,393.5258279,0.031944,0.032527,Discharge-----,,,,,
0,0,1.903628677,375.6828224,0.031944,0.032483,Discharge-----,,,,,
0,0,1.903628677,328.0589404,0.031944,0.032483,Discharge-----,,,,,
0,0,1.903628677,326.7586671,0.031944,0.032659,Discharge-----,,,,,
0,0,1.903628677,317.5066878,0.031944,0.032824,Discharge-----,,,,,
0,0,1.903628677,315.1832675,0.031944,0.032769,Discharge-----,,,,,
0,0,1.903628677,303.4552663,0.031944,0.032483,Discharge-----,,,,,
7.614514708,0,9.518143386,301.2570555,0.031944,0.031757,Charge+++++,,,,,
0,0,9.518143386,316.1915872,0.031944,0.031669,Charge+++++,,,,,
0,0,9.518143386,373.2895164,0.031944,0.031614,Charge+++++,,,,,
0,0,9.518143386,493.8863997,0.031944,0.031251,Charge+++++,,,,,
0,0,9.518143386,592.8953089,0.031592,0.029953,Charge+++++,,,,,
0,0,9.518143386,645.5184952,0.031592,0.029986,Charge+++++,,,,,
0,0,9.518143386,624.7345615,0.031592,0.029821,Charge+++++,,,,,
0,0,9.518143386,576.768273,0.031592,0.030074,Charge+++++,,,,,
0,0,9.518143386,491.357819,0.031592,0.03069,Charge+++++,,,,,
0,0,9.518143386,408.1135353,0.031592,0.030811,Charge+++++,,,,,
0,0,9.518143386,321.8497625,0.031592,0.031449,Charge+++++,,,,,
0,6.853063238,1.903628677,290.1544449,0.031592,0.032703,Discharge-----,,,,,
0,0,1.903628677,280.1853331,0.031592,0.032978,Discharge-----,,,,,
0,0,1.903628677,278.9224286,0.031592,0.032879,Discharge-----,,,,,
0,0,1.903628677,278.4097951,0.031592,0.032824,Discharge-----,,,,,
0,0,1.903628677,295.3985965,0.031592,0.032692,Discharge-----,,,,,
0,0,1.903628677,344.8349635,0.031592,0.03245,Discharge-----,,,,,
0,0,1.903628677,436.2708279,0.031592,0.032307,Discharge-----,,,,,
0,0,1.903628677,410.7064324,0.031592,0.031988,Discharge-----,,,,,
0,0,1.903628677,358.0122905,0.031592,0.031812,Discharge-----,,,,,
0,0,1.903628677,352.7395573,0.031592,0.032263,Discharge-----,,,,,
0,0,1.903628677,355.3782579,0.031592,0.032582,Discharge-----,,,,,
0,0,1.903628677,347.0916727,0.031592,0.032472,Discharge-----,,,,,
0,0,1.903628677,341.942989,0.031592,0.03179,Discharge-----,,,,,
7.614514708,0,9.518143386,338.4062288,0.031592,0.031196,Charge+++++,,,,,
0,0,9.518143386,369.1417149,0.031592,0.031108,Charge+++++,,,,,
0,0,9.518143386,427.9697965,0.031592,0.030921,Charge+++++,,,,,
0,0,9.518143386,541.689816,0.031592,0.030459,Charge+++++,,,,,
0,0,9.518143386,649.0244599,0.031603,0.030404,Charge+++++,,,,,
0,0,9.518143386,702.4633347,0.031603,0.029865,Charge+++++,,,,,
0,0,9.518143386,689.5557957,0.031603,0.02959,Charge+++++,,,,,
0,0,9.518143386,635.0059045,0.031603,0.029623,Charge+++++,,,,,
0,0,9.518143386,543.2661083,0.031603,0.029942,Charge+++++,,,,,
0,0,9.518143386,442.4891209,0.031603,0.030514,Charge+++++,,,,,
0,0,9.518143386,346.1980612,0.031603,0.030547,Charge+++++,,,,,
0,0,9.518143386,307.0950314,0.031603,0.031064,Charge+++++,,,,,
0,6.853063238,1.903628677,297.361743,0.031603,0.03168,Discharge-----,,,,,
0,0,1.903628677,287.7337068,0.031603,0.032087,Discharge-----,,,,,
0,0,1.903628677,283.4862586,0.031603,0.032472,Discharge-----,,,,,
0,0,1.903628677,294.347875,0.031603,0.032461,Discharge-----,,,,,
0,0,1.903628677,346.6902073,0.031603,0.032219,Discharge-----,,,,,
0,0,1.903628677,436.8045357,0.031603,0.031999,Discharge-----,,,,,
0,0,1.903628677,401.3770773,0.031603,0.031966,Discharge-----,,,,,
0,0,1.903628677,348.8746971,0.031603,0.032461,Discharge-----,,,,,
0,0,1.903628677,346.542087,0.031603,0.03289,Discharge-----,,,,,
0,0,1.903628677,337.0539657,0.031603,0.034034,Discharge-----,,,,,
0,0,1.903628677,333.0554064,0.031603,0.033396,Discharge-----,,,,,
0,0,1.903628677,326.9392845,0.031603,0.032802,Discharge-----,,,,,
0,0,1.903628677,331.170799,0.031603,0.032241,Discharge-----,,,,,
0,0,1.903628677,348.1060735,0.031603,0.031867,Discharge-----,,,,,
7.614514708,0,9.518143386,413.2798162,0.031603,0.031394,Charge+++++,,,,,
0,0,9.518143386,529.8037297,0.031603,0.030943,Charge+++++,,,,,
0,0,9.518143386,632.0113479,0.031955,0.031427,Charge+++++,,,,,
0,0,9.518143386,684.3843088,0.031955,0.030888,Charge+++++,,,,,
0,0,9.518143386,658.8318156,0.031955,0.030558,Charge+++++,,,,,
0,0,9.518143386,613.8514054,0.031955,0.030481,Charge+++++,,,,,
0,0,9.518143386,531.7734951,0.031955,0.030525,Charge+++++,,,,,
0,0,9.518143386,446.953076,0.031955,0.030822,Charge+++++,,,,,
0,0,9.518143386,363.9859873,0.031955,0.030855,Charge+++++,,,,,
0,0,9.518143386,322.1184074,0.031955,0.031284,Charge+++++,,,,,
0,0,9.518143386,322.2120075,0.031955,0.031625,Charge+++++,,,,,
0,6.853063238,1.903628677,329.2786185,0.031955,0.032219,Discharge-----,,,,,
0,0,1.903628677,340.3678096,0.031955,0.03256,Discharge-----,,,,,
0,0,1.903628677,359.5408466,0.031955,0.032549,Discharge-----,,,,,
0,0,1.903628677,418.2499864,0.031955,0.032483,Discharge-----,,,,,
0,0,1.903628677,491.1042458,0.031955,0.032472,Discharge-----,,,,,
0,0,1.903628677,472.7970204,0.031955,0.032472,Discharge-----,,,,,
0,0,1.903628677,414.5909165,0.031955,0.032582,Discharge-----,,,,,
0,0,1.903628677,419.2644845,0.031955,0.032978,Discharge-----,,,,,
0,0,1.903628677,388.2875154,0.031955,0.03377,Discharge-----,,,,,
0,0,1.903628677,379.8046514,0.031955,0.033583,Discharge-----,,,,,
0,0,1.903628677,375.2777403,0.031955,0.032945,Discharge-----,,,,,
0,0,1.903628677,368.572999,0.031955,0.032615,Discharge-----,,,,,
0,0,1.903628677,378.9582889,0.031955,0.032483,Discharge-----,,,,,
7.614514708,0,9.518143386,444.9194519,0.031955,0.031944,Charge+++++,,,,,
0,0,9.518143386,565.1305516,0.031955,0.030855,Charge+++++,,,,,
0,0,9.518143386,653.9678078,0.032241,0.030976,Charge+++++,,,,,
0,0,9.518143386,705.977514,0.032241,0.029612,Charge+++++,,,,,
0,0,9.518143386,683.2614336,0.032241,0.028985,Charge+++++,,,,,
0,0,9.518143386,626.7548957,0.032241,0.029843,Charge+++++,,,,,
0,0,9.518143386,532.3220966,0.032241,0.031284,Charge+++++,,,,,
0,0,9.518143386,448.4932388,0.032241,0.031493,Charge+++++,,,,,
0,6.853063238,1.903628677,360.1247322,0.032241,0.032329,Discharge-----,,,,,
0,0,1.903628677,324.4016795,0.032241,0.033341,Discharge-----,,,,,
0,0,1.903628677,308.7511901,0.032241,0.033682,Discharge-----,,,,,
0,0,1.903628677,307.1589739,0.032241,0.033352,Discharge-----,,,,,
0,0,1.903628677,306.0990538,0.032241,0.033099,Discharge-----,,,,,
0,0,1.903628677,318.1728854,0.032241,0.032956,Discharge-----,,,,,
0,0,1.903628677,379.3736225,0.032241,0.032835,Discharge-----,,,,,
0,0,1.903628677,449.2000902,0.032241,0.032758,Discharge-----,,,,,
0,0,1.903628677,425.9135224,0.032241,0.032725,Discharge-----,,,,,
0,0,1.903628677,382.441133,0.032241,0.032835,Discharge-----,,,,,
0,0,1.903628677,375.2977069,0.032241,0.033264,Discharge-----,,,,,
0,0,1.903628677,365.414064,0.032241,0.034188,Discharge-----,,,,,
0,0,1.903628677,361.8624175,0.032241,0.033484,Discharge-----,,,,,
0,0,1.903628677,344.9190427,0.032241,0.032901,Discharge-----,,,,,
0,0,1.903628677,388.7642333,0.032241,0.032505,Discharge-----,,,,,
0,0,1.903628677,413.5409838,0.032241,0.032285,Discharge-----,,,,,
7.614514708,0,9.518143386,510.1258961,0.032241,0.031735,Charge+++++,,,,,
0,0,9.518143386,637.7654811,0.032241,0.031295,Charge+++++,,,,,
0,0,9.518143386,745.6932624,0.039952,0.031944,Charge+++++,,,,,
0,0,9.518143386,802.9147574,0.039952,0.031823,Charge+++++,,,,,
0,0,9.518143386,778.3441119,0.039952,0.031823,Charge+++++,,,,,
0,0,9.518143386,729.6974867,0.039952,0.031933,Charge+++++,,,,,
0,0,9.518143386,633.4328608,0.039952,0.032483,Charge+++++,,,,,
0,0,9.518143386,510.588302,0.039952,0.032681,Charge+++++,,,,,
0,0,9.518143386,418.4841037,0.039952,0.034078,Charge+++++,,,,,
0,6.853063238,1.903628677,384.4853969,0.039952,0.050479,Discharge-----,,,,,
0,0,1.903628677,356.4446091,0.039952,0.05412,Discharge-----,,,,,
0,0,1.903628677,352.0473971,0.039952,0.053757,Discharge-----,,,,,
0,0,1.903628677,354.5260809,0.039952,0.052822,Discharge-----,,,,,
0,0,1.903628677,376.1940358,0.039952,0.050523,Discharge-----,,,,,
0,0,1.903628677,452.8660841,0.039952,0.045012,Discharge-----,,,,,
0,0,1.903628677,522.1517361,0.039952,0.0407,Discharge-----,,,,,
7.614514708,0,9.518143386,483.3159854,0.039952,0.038412,Charge+++++,,,,,
0,0,9.518143386,401.5590878,0.039952,0.038368,Charge+++++,,,,,
0,0,9.518143386,371.806283,0.039952,0.038819,Charge+++++,,,,,
0,6.853063238,1.903628677,359.0732535,0.039952,0.055242,Discharge-----,,,,,
0,0,1.903628677,336.2435516,0.039952,0.049478,Discharge-----,,,,,
7.614514708,0,9.518143386,320.7715936,0.039952,0.03476,Charge+++++,,,,,
0,0,9.518143386,315.023012,0.039952,0.033374,Charge+++++,,,,,
0,0,9.518143386,330.6214433,0.039952,0.032901,Charge+++++,,,,,
0,0,9.518143386,392.6908649,0.039952,0.031988,Charge+++++,,,,,
0,0,9.518143386,524.690065,0.039952,0.031438,Charge+++++,,,,,
0,0,9.518143386,640.4986763,0.032791,0.031724,Charge+++++,,,,,
0,0,9.518143386,707.1876089,0.032791,0.031317,Charge+++++,,,,,
0,0,9.518143386,699.1560593,0.032791,0.030998,Charge+++++,,,,,
0,0,9.518143386,654.0446971,0.032791,0.031009,Charge+++++,,,,,
0,0,9.518143386,572.876086,0.032791,0.031702,Charge+++++,,,,,
0,0,9.518143386,505.8998161,0.032791,0.03157,Charge+++++,,,,,
0,0,9.518143386,408.8712954,0.032791,0.032351,Charge+++++,,,,,
0,6.853063238,1.903628677,388.1856214,0.032791,0.034353,Discharge-----,,,,,
0,0,1.903628677,372.5754519,0.032791,0.035101,Discharge-----,,,,,
0,0,1.903628677,380.5220216,0.032791,0.03454,Discharge-----,,,,,
0,0,1.903628677,391.0181579,0.032791,0.034342,Discharge-----,,,,,
0,0,1.903628677,411.8460436,0.032791,0.033968,Discharge-----,,,,,
0,0,1.903628677,479.7314943,0.032791,0.033748,Discharge-----,,,,,
0,0,1.903628677,525.8078313,0.032791,0.033561,Discharge-----,,,,,
0,0,1.903628677,488.4923918,0.032791,0.033275,Discharge-----,,,,,
0,0,1.903628677,390.7481236,0.032791,0.033297,Discharge-----,,,,,
0,0,1.903628677,364.5463367,0.032791,0.033836,Discharge-----,,,,,
0,0,1.903628677,335.1718004,0.032791,0.034298,Discharge-----,,,,,
0,0,1.903628677,333.4645817,0.032791,0.034012,Discharge-----,,,,,
0,0,1.903628677,308.7995367,0.032791,0.032879,Discharge-----,,,,,
7.614514708,0,9.518143386,316.4757425,0.032791,0.032109,Charge+++++,,,,,
0,0,9.518143386,333.758503,0.032791,0.031823,Charge+++++,,,,,
0,0,9.518143386,392.5585911,0.032791,0.031042,Charge+++++,,,,,
0,0,9.518143386,522.3159767,0.032791,0.030107,Charge+++++,,,,,
0,0,9.518143386,626.4166853,0.032593,0.02871,Charge+++++,,,,,
0,0,9.518143386,685.7685959,0.032593,0.028072,Charge+++++,,,,,
0,0,9.518143386,667.5719065,0.032593,0.027852,Charge+++++,,,,,
0,0,9.518143386,617.445793,0.032593,0.027907,Charge+++++,,,,,
0,0,9.518143386,532.2305025,0.032593,0.030206,Charge+++++,,,,,
0,0,9.518143386,449.2330683,0.032593,0.031185,Charge+++++,,,,,
0,0,9.518143386,360.8734621,0.032593,0.032175,Charge+++++,,,,,
0,6.853063238,1.903628677,327.6614407,0.032593,0.034254,Discharge-----,,,,,
0,0,1.903628677,310.679622,0.032593,0.034606,Discharge-----,,,,,
0,0,1.903628677,303.1955689,0.032593,0.034474,Discharge-----,,,,,
0,0,1.903628677,298.7108528,0.032593,0.034452,Discharge-----,,,,,
0,0,1.903628677,313.2726456,0.032593,0.03432,Discharge-----,,,,,
0,0,1.903628677,364.3699456,0.032593,0.03421,Discharge-----,,,,,
0,0,1.903628677,457.1301695,0.032593,0.034133,Discharge-----,,,,,
0,0,1.903628677,423.0290875,0.032593,0.034122,Discharge-----,,,,,
0,0,1.903628677,366.5686251,0.032593,0.034199,Discharge-----,,,,,
0,0,1.903628677,366.9214962,0.032593,0.034408,Discharge-----,,,,,
0,0,1.903628677,353.0587491,0.032593,0.034782,Discharge-----,,,,,
0,0,1.903628677,334.8565772,0.032593,0.034529,Discharge-----,,,,,
0,0,1.903628677,317.3153754,0.032593,0.034111,Discharge-----,,,,,
0,0,1.903628677,316.3494817,0.032593,0.032956,Discharge-----,,,,,
0,0,1.903628677,330.2968051,0.032593,0.032791,Discharge-----,,,,,
7.614514708,0,9.518143386,388.6999043,0.032593,0.032131,Charge+++++,,,,,
0,0,9.518143386,509.3612694,0.032593,0.031713,Charge+++++,,,,,
0,0,9.518143386,605.1296853,0.033649,0.031372,Charge+++++,,,,,
0,0,9.518143386,659.9662412,0.033649,0.030943,Charge+++++,,,,,
0,0,9.518143386,640.5432442,0.033649,0.030877,Charge+++++,,,,,
0,0,9.518143386,581.2141102,0.033649,0.03113,Charge+++++,,,,,
0,0,9.518143386,479.1033214,0.033649,0.031559,Charge+++++,,,,,
0,0,9.518143386,386.4473256,0.033649,0.032538,Charge+++++,,,,,
0,6.853063238,1.903628677,279.1031074,0.033649,0.033968,Discharge-----,,,,,
0,0,1.903628677,237.2777533,0.033649,0.035706,Discharge-----,,,,,
0,0,1.903628677,215.4404775,0.033649,0.036234,Discharge-----,,,,,
0,0,1.903628677,205.5070703,0.033649,0.035838,Discharge-----,,,,,
0,0,1.903628677,210.4160402,0.033649,0.035937,Discharge-----,,,,,
0,0,1.903628677,218.8262022,0.033649,0.035343,Discharge-----,,,,,
0,0,1.903628677,266.0536188,0.033649,0.034551,Discharge-----,,,,,
0,0,1.903628677,325.3026641,0.033649,0.034243,Discharge-----,,,,,
0,0,1.903628677,295.2872296,0.033649,0.034122,Discharge-----,,,,,
0,0,1.903628677,265.5965106,0.033649,0.034133,Discharge-----,,,,,
0,0,1.903628677,261.5094556,0.033649,0.034683,Discharge-----,,,,,
0,0,1.903628677,250.0497132,0.033649,0.035101,Discharge-----,,,,,
0,0,1.903628677,239.6130977,0.033649,0.03498,Discharge-----,,,,,
0,0,1.903628677,216.1464967,0.033649,0.034188,Discharge-----,,,,,
7.614514708,0,9.518143386,202.1341337,0.033649,0.033077,Charge+++++,,,,,
0,0,9.518143386,202.2008546,0.033649,0.032868,Charge+++++,,,,,
0,0,9.518143386,241.965444,0.033649,0.032483,Charge+++++,,,,,
0,0,9.518143386,334.4300912,0.033649,0.031779,Charge+++++,,,,,
0,0,9.518143386,423.7787516,0.032373,0.031724,Charge+++++,,,,,
0,0,9.518143386,500.2482269,0.032373,0.031317,Charge+++++,,,,,
0,0,9.518143386,522.9954465,0.032373,0.031075,Charge+++++,,,,,
0,0,9.518143386,473.4364902,0.032373,0.030954,Charge+++++,,,,,
0,0,9.518143386,391.1560935,0.032373,0.030998,Charge+++++,,,,,
0,0,9.518143386,313.8897096,0.032373,0.031262,Charge+++++,,,,,
0,0,9.518143386,231.2986649,0.032373,0.031537,Charge+++++,,,,,
0,0,9.518143386,204.7042354,0.032373,0.031801,Charge+++++,,,,,
0,0,9.518143386,195.738024,0.032373,0.032285,Charge+++++,,,,,
0,6.853063238,1.903628677,197.5286918,0.032373,0.032681,Discharge-----,,,,,
0,0,1.903628677,199.3174788,0.032373,0.032879,Discharge-----,,,,,
0,0,1.903628677,213.0469734,0.032373,0.032879,Discharge-----,,,,,
0,0,1.903628677,253.2844002,0.032373,0.032857,Discharge-----,,,,,
0,0,1.903628677,317.0408139,0.032373,0.032725,Discharge-----,,,,,
0,0,1.903628677,288.805283,0.032373,0.032615,Discharge-----,,,,,
0,0,1.903628677,259.525098,0.032373,0.032879,Discharge-----,,,,,
0,0,1.903628677,258.6524098,0.032373,0.033693,Discharge-----,,,,,
0,0,1.903628677,256.5099665,0.032373,0.034639,Discharge-----,,,,,
0,0,1.903628677,241.4725811,0.032373,0.034067,Discharge-----,,,,,
0,0,1.903628677,236.4378449,0.032373,0.033198,Discharge-----,,,,,
0,0,1.903628677,231.1089319,0.032373,0.032725,Discharge-----,,,,,
0,0,1.903628677,239.5383489,0.032373,0.032505,Discharge-----,,,,,
7.614514708,0,9.518143386,276.5173498,0.032373,0.031988,Charge+++++,,,,,
0,0,9.518143386,360.515092,0.032373,0.031592,Charge+++++,,,,,
0,6.853063238,1.903628677,450.6168987,0.03157,0.031702,Discharge-----,,,,,
7.614514708,0,9.518143386,524.1752811,0.03157,0.031042,Charge+++++,,,,,
0,0,9.518143386,544.7724939,0.03157,0.030657,Charge+++++,,,,,
0,0,9.518143386,505.6346457,0.03157,0.030492,Charge+++++,,,,,
0,0,9.518143386,423.8155083,0.03157,0.030448,Charge+++++,,,,,
0,0,9.518143386,351.3395572,0.03157,0.030569,Charge+++++,,,,,
0,0,9.518143386,256.8754043,0.03157,0.030536,Charge+++++,,,,,
0,0,9.518143386,233.6634868,0.03157,0.030822,Charge+++++,,,,,
0,0,9.518143386,220.7168527,0.03157,0.03146,Charge+++++,,,,,
0,6.853063238,1.903628677,220.1056691,0.03157,0.03179,Discharge-----,,,,,
0,0,1.903628677,225.4718728,0.03157,0.032274,Discharge-----,,,,,
0,0,1.903628677,240.54889,0.03157,0.032153,Discharge-----,,,,,
0,0,1.903628677,290.9223572,0.03157,0.031823,Discharge-----,,,,,
0,0,1.903628677,352.2973196,0.03157,0.031757,Discharge-----,,,,,
0,0,1.903628677,316.8035713,0.03157,0.031735,Discharge-----,,,,,
0,0,1.903628677,281.9018525,0.03157,0.031867,Discharge-----,,,,,
